soc_code,element_name,importance_score,source
51-6021,Repairing and Maintaining Mechanical Equipment,2.77,work_activity
51-6021,Repairing and Maintaining Mechanical Equipment,2.48,work_activity
51-6021,Repairing and Maintaining Electronic Equipment,2.23,work_activity
51-6021,Repairing and Maintaining Electronic Equipment,1.8,work_activity
51-6021,Documenting/Recording Information,2.18,work_activity
51-6021,Documenting/Recording Information,1.66,work_activity
51-6021,Interpreting the Meaning of Information for Others,2.32,work_activity
51-6021,Interpreting the Meaning of Information for Others,1.71,work_activity
51-6021,"Communicating with Supervisors, Peers, or Subordinates",3.33,work_activity
51-6021,"Communicating with Supervisors, Peers, or Subordinates",3.52,work_activity
51-6021,Communicating with People Outside the Organization,1.47,work_activity
51-6021,Communicating with People Outside the Organization,1.07,work_activity
51-6021,Establishing and Maintaining Interpersonal Relationships,1.83,work_activity
51-6021,Establishing and Maintaining Interpersonal Relationships,1.57,work_activity
51-6021,Assisting and Caring for Others,2.98,work_activity
51-6021,Assisting and Caring for Others,2.89,work_activity
51-6021,Selling or Influencing Others,1.74,work_activity
51-6021,Selling or Influencing Others,1.14,work_activity
51-6021,Resolving Conflicts and Negotiating with Others,2.42,work_activity
51-6021,Resolving Conflicts and Negotiating with Others,2.52,work_activity
51-6021,Performing for or Working Directly with the Public,2.19,work_activity
51-6021,Performing for or Working Directly with the Public,1.83,work_activity
51-6021,Coordinating the Work and Activities of Others,2.15,work_activity
51-6021,Coordinating the Work and Activities of Others,1.66,work_activity
51-6021,Developing and Building Teams,2.15,work_activity
51-6021,Developing and Building Teams,1.14,work_activity
51-6021,Training and Teaching Others,2.38,work_activity
51-6021,Training and Teaching Others,2.0,work_activity
51-6021,"Guiding, Directing, and Motivating Subordinates",1.93,work_activity
51-6021,"Guiding, Directing, and Motivating Subordinates",1.35,work_activity
51-6021,Coaching and Developing Others,2.43,work_activity
51-6021,Coaching and Developing Others,2.01,work_activity
51-6021,Providing Consultation and Advice to Others,2.06,work_activity
51-6021,Providing Consultation and Advice to Others,1.21,work_activity
51-6021,Performing Administrative Activities,1.23,work_activity
51-6021,Performing Administrative Activities,0.42,work_activity
51-6021,Staffing Organizational Units,1.31,work_activity
51-6021,Staffing Organizational Units,0.49,work_activity
51-6021,Monitoring and Controlling Resources,2.26,work_activity
51-6021,Monitoring and Controlling Resources,1.95,work_activity
51-6031,Getting Information,3.24,work_activity
51-6031,Getting Information,2.76,work_activity
51-6031,"Monitoring Processes, Materials, or Surroundings",2.87,work_activity
51-6031,"Monitoring Processes, Materials, or Surroundings",2.91,work_activity
51-6031,"Identifying Objects, Actions, and Events",3.25,work_activity
51-6031,"Identifying Objects, Actions, and Events",2.91,work_activity
51-6031,"Inspecting Equipment, Structures, or Materials",3.42,work_activity
51-6031,"Inspecting Equipment, Structures, or Materials",2.69,work_activity
51-6031,"Estimating the Quantifiable Characteristics of Products, Events, or Information",2.65,work_activity
51-6031,"Estimating the Quantifiable Characteristics of Products, Events, or Information",2.42,work_activity
51-6031,"Judging the Qualities of Objects, Services, or People",2.54,work_activity
51-6031,"Judging the Qualities of Objects, Services, or People",2.13,work_activity
51-6031,Processing Information,2.63,work_activity
51-6031,Processing Information,2.08,work_activity
51-6031,Evaluating Information to Determine Compliance with Standards,2.67,work_activity
51-6031,Evaluating Information to Determine Compliance with Standards,2.42,work_activity
51-6031,Analyzing Data or Information,2.09,work_activity
51-6031,Analyzing Data or Information,1.66,work_activity
51-6031,Making Decisions and Solving Problems,2.74,work_activity
51-6031,Making Decisions and Solving Problems,2.67,work_activity
51-6031,Thinking Creatively,2.39,work_activity
51-6031,Thinking Creatively,2.12,work_activity
51-6031,Updating and Using Relevant Knowledge,2.56,work_activity
51-6031,Updating and Using Relevant Knowledge,2.72,work_activity
51-6031,Developing Objectives and Strategies,2.27,work_activity
51-6031,Developing Objectives and Strategies,1.96,work_activity
51-6031,Scheduling Work and Activities,1.94,work_activity
51-6031,Scheduling Work and Activities,1.94,work_activity
51-6031,"Organizing, Planning, and Prioritizing Work",2.95,work_activity
51-6031,"Organizing, Planning, and Prioritizing Work",3.26,work_activity
51-6031,Performing General Physical Activities,2.9,work_activity
51-6031,Performing General Physical Activities,2.69,work_activity
51-6031,Handling and Moving Objects,3.57,work_activity
51-6031,Handling and Moving Objects,4.59,work_activity
51-6031,Controlling Machines and Processes,3.38,work_activity
51-6031,Controlling Machines and Processes,3.52,work_activity
51-6031,"Operating Vehicles, Mechanized Devices, or Equipment",2.33,work_activity
51-6031,"Operating Vehicles, Mechanized Devices, or Equipment",1.55,work_activity
51-6031,Working with Computers,1.86,work_activity
51-6031,Working with Computers,1.38,work_activity
51-6031,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",2.45,work_activity
51-6031,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",2.19,work_activity
51-6031,Repairing and Maintaining Mechanical Equipment,2.6,work_activity
51-6031,Repairing and Maintaining Mechanical Equipment,2.45,work_activity
51-6031,Repairing and Maintaining Electronic Equipment,1.96,work_activity
51-6031,Repairing and Maintaining Electronic Equipment,1.47,work_activity
51-6031,Documenting/Recording Information,2.18,work_activity
51-6031,Documenting/Recording Information,1.7,work_activity
51-6031,Interpreting the Meaning of Information for Others,2.45,work_activity
51-6031,Interpreting the Meaning of Information for Others,1.66,work_activity
51-6031,"Communicating with Supervisors, Peers, or Subordinates",3.19,work_activity
51-6031,"Communicating with Supervisors, Peers, or Subordinates",3.28,work_activity
51-6031,Communicating with People Outside the Organization,1.61,work_activity
51-6031,Communicating with People Outside the Organization,1.16,work_activity
51-6031,Establishing and Maintaining Interpersonal Relationships,2.67,work_activity
51-6031,Establishing and Maintaining Interpersonal Relationships,2.9,work_activity
51-6031,Assisting and Caring for Others,2.26,work_activity
51-6031,Assisting and Caring for Others,1.77,work_activity
51-6031,Selling or Influencing Others,1.65,work_activity
51-6031,Selling or Influencing Others,0.93,work_activity
51-6031,Resolving Conflicts and Negotiating with Others,2.24,work_activity
51-6031,Resolving Conflicts and Negotiating with Others,1.94,work_activity
51-6031,Performing for or Working Directly with the Public,1.67,work_activity
51-6031,Performing for or Working Directly with the Public,0.99,work_activity
51-6031,Coordinating the Work and Activities of Others,2.35,work_activity
51-6031,Coordinating the Work and Activities of Others,2.17,work_activity
51-6031,Developing and Building Teams,2.15,work_activity
51-6031,Developing and Building Teams,1.52,work_activity
51-6031,Training and Teaching Others,2.87,work_activity
51-6031,Training and Teaching Others,2.05,work_activity
51-6031,"Guiding, Directing, and Motivating Subordinates",2.13,work_activity
51-6031,"Guiding, Directing, and Motivating Subordinates",1.79,work_activity
51-6031,Coaching and Developing Others,2.34,work_activity
51-6031,Coaching and Developing Others,1.85,work_activity
51-6031,Providing Consultation and Advice to Others,2.15,work_activity
51-6031,Providing Consultation and Advice to Others,1.7,work_activity
51-6031,Performing Administrative Activities,2.04,work_activity
51-6031,Performing Administrative Activities,1.56,work_activity
51-6031,Staffing Organizational Units,1.6,work_activity
51-6031,Staffing Organizational Units,0.97,work_activity
51-6031,Monitoring and Controlling Resources,2.15,work_activity
51-6031,Monitoring and Controlling Resources,1.62,work_activity
51-6041,Getting Information,3.59,work_activity
51-6041,Getting Information,2.96,work_activity
51-6041,"Monitoring Processes, Materials, or Surroundings",3.8,work_activity
51-6041,"Monitoring Processes, Materials, or Surroundings",3.28,work_activity
51-6041,"Identifying Objects, Actions, and Events",3.49,work_activity
51-6041,"Identifying Objects, Actions, and Events",2.59,work_activity
51-6041,"Inspecting Equipment, Structures, or Materials",3.95,work_activity
51-6041,"Inspecting Equipment, Structures, or Materials",3.23,work_activity
51-6041,"Estimating the Quantifiable Characteristics of Products, Events, or Information",3.41,work_activity
51-6041,"Estimating the Quantifiable Characteristics of Products, Events, or Information",3.21,work_activity
51-6041,"Judging the Qualities of Objects, Services, or People",3.61,work_activity
51-6041,"Judging the Qualities of Objects, Services, or People",3.47,work_activity
51-6041,Processing Information,3.04,work_activity
51-6041,Processing Information,2.05,work_activity
51-6041,Evaluating Information to Determine Compliance with Standards,3.71,work_activity
51-6041,Evaluating Information to Determine Compliance with Standards,2.87,work_activity
51-6041,Analyzing Data or Information,2.78,work_activity
51-6041,Analyzing Data or Information,2.22,work_activity
51-6041,Making Decisions and Solving Problems,3.65,work_activity
51-6041,Making Decisions and Solving Problems,3.23,work_activity
51-6041,Thinking Creatively,3.3,work_activity
51-6041,Thinking Creatively,2.73,work_activity
51-6041,Updating and Using Relevant Knowledge,2.72,work_activity
51-6041,Updating and Using Relevant Knowledge,2.06,work_activity
51-6041,Developing Objectives and Strategies,2.53,work_activity
51-6041,Developing Objectives and Strategies,1.57,work_activity
51-6041,Scheduling Work and Activities,2.18,work_activity
51-6041,Scheduling Work and Activities,2.02,work_activity
51-6041,"Organizing, Planning, and Prioritizing Work",2.79,work_activity
51-6041,"Organizing, Planning, and Prioritizing Work",2.24,work_activity
51-6041,Performing General Physical Activities,3.47,work_activity
51-6041,Performing General Physical Activities,2.88,work_activity
51-6041,Handling and Moving Objects,3.73,work_activity
51-6041,Handling and Moving Objects,4.79,work_activity
51-6041,Controlling Machines and Processes,3.76,work_activity
51-6041,Controlling Machines and Processes,4.51,work_activity
51-6041,"Operating Vehicles, Mechanized Devices, or Equipment",2.52,work_activity
51-6041,"Operating Vehicles, Mechanized Devices, or Equipment",2.09,work_activity
51-6041,Working with Computers,2.36,work_activity
51-6041,Working with Computers,1.65,work_activity
51-6041,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",2.41,work_activity
51-6041,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",2.39,work_activity
51-6041,Repairing and Maintaining Mechanical Equipment,2.55,work_activity
51-6041,Repairing and Maintaining Mechanical Equipment,3.11,work_activity
51-6041,Repairing and Maintaining Electronic Equipment,1.22,work_activity
51-6041,Repairing and Maintaining Electronic Equipment,0.44,work_activity
51-6041,Documenting/Recording Information,2.22,work_activity
51-6041,Documenting/Recording Information,1.55,work_activity
51-6041,Interpreting the Meaning of Information for Others,2.84,work_activity
51-6041,Interpreting the Meaning of Information for Others,2.49,work_activity
51-6041,"Communicating with Supervisors, Peers, or Subordinates",3.37,work_activity
51-6041,"Communicating with Supervisors, Peers, or Subordinates",2.55,work_activity
51-6041,Communicating with People Outside the Organization,2.25,work_activity
51-6041,Communicating with People Outside the Organization,2.05,work_activity
51-6041,Establishing and Maintaining Interpersonal Relationships,3.28,work_activity
51-6041,Establishing and Maintaining Interpersonal Relationships,4.02,work_activity
